transaction_id,TransactionAmount,TransactionDate,MerchantID,Location,Latitude,Longitude,AccountID,CustomerAge,DeviceType,Channel,TransactionType,TransactionStatus,LoginAttempts,AccountBalance,TransactionDuration,is_weekend,is_true_anomaly
TX003459,26591.85,2025-03-15 11:26:29,M63,Kendari,36.890701,146.269580,57,26,iOS,MobileApp,Transfer,Success,1,4392953.300914632,76,1,0
TX002724,59999.4,2025-02-28 08:27:13,M27,Bukittinggi,29.2546545,44.347685,270,60,Mac,Web,Transfer,Success,1,996311.5295243163,42,0,0
TX006847,33065.89,2025-05-28 17:32:47,M112,Manado,-62.1303215,-124.510343,85,58,Linux,MobileApp,Debit,Success,1,1412757.7604052764,95,0,0
TX007615,108251.89,2025-06-14 06:13:34,M126,Tebingtinggi,-33.2304075,-176.811862,406,45,iOS,MobileApp,Kredit,Success,1,3870802.5722083827,13,1,0
TX007547,21471.03,2025-06-12 18:33:55,M69,Sukabumi,52.322360,108.424276,453,35,Linux,MobileApp,Tarik Tunai,Success,1,6873160.079290202,104,0,0
TX009174,17445.42,2025-07-17 15:09:11,M89,Bitung,-56.1587765,99.883557,66,25,iOS,MobileApp,Tarik Tunai,Success,1,5231787.068778355,43,0,0
TX006393,112469.47,2025-05-18 10:17:29,M46,Kota Administrasi Jakarta Barat,-57.700399,-132.714156,349,32,Windows,EDC,Kredit,Success,1,2604690.766729686,97,1,0
TX005358,52101.68,2025-04-26 16:07:22,M200,Palu,13.687441,-28.650833,145,59,Linux,MobileApp,Kredit,Success,1,1944583.7250892653,15,1,0
TX009488,28923.93,2025-07-24 17:15:21,M110,Tasikmalaya,0.8700635,-109.185923,354,47,iOS,Web,Kredit,Success,1,17802206.142012227,61,0,0
TX002968,68036.13,2025-03-04 15:50:07,M13,Surakarta,8.7550205,34.195034,34,23,iOS,Web,Tarik Tunai,Success,1,1646889.453071348,95,0,0
TX000693,61401.45,2025-01-15 06:01:26,M32,Ternate,86.7892585,42.305333,176,60,Linux,MobileApp,Transfer,Success,1,2724442.6454765787,87,0,0
TX002533,66579.83,2025-02-24 10:09:28,M152,Tangerang Selatan,-25.6330835,-94.180613,384,67,iOS,MobileApp,Kredit,Success,1,19957549.24801742,48,0,0
TX006399,27318.26,2025-05-18 17:41:43,M160,Banjarmasin,45.509435,-12.071844,388,61,Mac,MobileApp,Transfer,Success,1,2524920.2138823476,64,1,0
TX000982,93098.5,2025-01-21 12:48:00,M178,Banjarbaru,64.2679285,44.714998,285,46,iOS,ATM,Tarik Tunai,Success,1,17384618.481514968,26,0,0
TX005364,85789.53,2025-04-26 10:42:02,M93,Meulaboh,28.4617615,-114.238451,306,67,Mac,MobileApp,QR Payment,Success,1,974986.1298464846,102,1,0
TX000079,69777.21,2025-01-02 12:55:58,M185,Banjarmasin,7.724487,60.762068,216,62,iOS,Web,Debit,Success,1,6629714.760621408,86,0,0
TX004053,89419.96,2025-03-28 07:34:45,M72,Tangerang Selatan,42.412095,117.837663,429,64,Mac,Web,QR Payment,Success,1,6066543.37166586,42,0,0
TX006258,47926.44,2025-05-15 12:02:30,M161,Kota Administrasi Jakarta Timur,-68.7094355,42.687518,149,49,Mac,MobileApp,QR Payment,Success,1,6087737.441526636,54,0,0
TX009576,28725.27,2025-07-26 17:47:01,M171,Bogor,26.7766385,-126.131507,359,23,Mac,ATM,Tarik Tunai,Success,1,3059337.0650080945,95,1,0
TX009025,75453.88,2025-07-14 15:19:45,M186,Tidore Kepulauan,-1.571585,-82.526122,254,45,Windows,MobileApp,Kredit,Success,1,1348645.113040122,102,0,0
TX003107,70115.38,2025-03-08 08:00:33,M60,Sibolga,-30.4410295,51.576675,401,18,Mac,ATM,QR Payment,Success,1,1988871.697884201,81,1,0
TX003601,113851.13,2025-03-18 20:11:26,M165,Pagaralam,-44.299651,-86.896312,345,44,Linux,MobileApp,Transfer,Success,1,10307109.731547922,38,0,0
TX006073,149177.9,2025-05-11 08:55:31,M125,Blitar,1.985030,20.411659,458,41,iOS,ATM,Kredit,Success,1,3790498.405912455,67,1,0
TX008126,301093.51,2025-06-25 14:42:48,M15,Banjarbaru,76.6989315,85.133269,307,32,iOS,MobileApp,QR Payment,Success,1,3418857.9673807663,64,0,0
TX002142,144516.12,2025-02-15 08:14:44,M22,Surakarta,-31.7128605,-136.191024,153,42,Windows,MobileApp,Tarik Tunai,Success,1,1664744.1207082507,12,1,0
TX006310,47628.84,2025-05-16 11:21:22,M102,Palembang,67.771264,138.127974,123,31,Linux,ATM,Tarik Tunai,Success,1,1653275.7294492922,65,0,0
TX002268,116100.79,2025-02-18 16:56:41,M189,Bandar Lampung,11.1680105,100.395928,104,56,Mac,Web,Transfer,Success,1,153925227.61857584,11,0,0
TX000445,28793.01,2025-01-10 15:44:04,M90,Pagaralam,68.4403115,124.911014,127,69,Mac,MobileApp,Transfer,Success,1,1985474.0086463704,102,0,0
TX004883,54316.83,2025-04-15 02:25:43,M64,Ambon,-61.4705835,14.855470,227,44,Linux,Web,Transfer,Success,3,1425053.594004228,72,0,0
TX004466,68741.47,2025-04-06 12:35:28,M134,Jayapura,5.859831,-83.699946,33,67,Windows,Web,Debit,Success,1,8848818.293214286,113,1,0
TX009026,21173.95,2025-07-14 16:20:58,M80,Mataram,-5.6708375,-32.482572,426,53,Android,MobileApp,Debit,Success,1,10713788.921483383,46,0,0
TX006632,50308.82,2025-05-23 08:05:26,M91,Banjar,-73.481414,125.002524,371,32,Android,MobileApp,Tarik Tunai,Success,1,3305123.067075925,54,0,0
TX003316,32395.11,2025-03-12 03:09:02,M41,Gorontalo,86.6532265,46.389232,63,32,iOS,MobileApp,Debit,Success,1,1823174.494659662,55,0,0
TX001701,140306.03,2025-02-06 19:25:02,M137,Bontang,-31.1609655,-82.444715,430,49,Linux,MobileApp,QR Payment,Success,1,577716.2573043565,92,0,0
TX002526,30236.97,2025-02-24 09:48:02,M18,Lhokseumawe,70.745564,-16.774141,310,53,iOS,Web,Tarik Tunai,Success,1,5207857.593664958,46,0,0
TX000068,169454.92,2025-01-02 09:50:58,M169,Palopo,-24.1785255,-151.955686,372,67,Android,MobileApp,QR Payment,Failed,1,1412633.293665992,92,0,0
TX001168,159176.11,2025-01-25 09:36:03,M142,Jambi,87.554323,104.933333,151,21,iOS,MobileApp,Debit,Success,1,5859454.180276759,75,1,0
TX000048,46725.76,2025-01-01 13:29:04,M37,Lhokseumawe,-9.891176,116.652313,58,65,Linux,MobileApp,Kredit,Success,1,969211.3106244694,102,0,0
TX001053,114996.43,2025-01-23 07:18:10,M194,Magelang,-60.922886,-63.610012,493,28,iOS,MobileApp,QR Payment,Failed,1,7745515.475598646,102,0,0
TX004029,54379.36,2025-03-28 09:16:10,M113,Parepare,-22.616081,52.446779,95,33,Linux,Web,Tarik Tunai,Success,1,7643063.956369489,89,0,0
TX000880,79310.03,2025-01-19 16:59:45,M147,Serang,-20.946706,-80.408094,378,60,Android,MobileApp,Tarik Tunai,Success,1,3853387.42237136,86,1,0
TX002651,51614.46,2025-02-26 08:29:33,M75,Pasuruan,6.530362,-161.877597,383,56,Android,MobileApp,Kredit,Success,1,19155679.061202783,46,0,0
TX007759,123457.77,2025-06-16 21:21:15,M61,Padangpanjang,32.392163,121.418345,212,28,Mac,MobileApp,QR Payment,Success,1,12723679.420088198,111,0,0
TX002439,34140.93,2025-02-22 14:44:30,M99,Pekanbaru,10.707945,-20.385139,130,40,Mac,ATM,QR Payment,Pending,1,3045965.300559995,64,1,0
TX004924,21157.75,2025-04-16 14:09:37,M101,Banda Aceh,-33.6428105,10.250236,278,37,Mac,Web,Tarik Tunai,Success,1,2099934.684309115,69,0,0
TX001467,19009.03,2025-02-01 23:38:11,M168,Palu,-71.7833775,126.531902,352,39,Mac,MobileApp,Tarik Tunai,Success,1,5973435.278125345,111,1,0
TX007292,131075.08,2025-06-07 12:16:18,M48,Singkawang,-4.332422,-5.833031,228,65,iOS,MobileApp,Debit,Success,1,1029884.7738031993,43,1,0
TX005035,91577.97,2025-04-19 11:29:46,M200,Cilegon,74.8497725,144.254516,154,68,Mac,Web,Kredit,Success,1,2579004.9992086655,11,1,0
TX002441,44837.56,2025-02-22 12:57:05,M122,Banjarmasin,45.509435,-12.071844,388,61,Mac,MobileApp,Transfer,Success,1,2507400.9124207078,20,1,0
TX006554,79226.18,2025-05-21 14:22:22,M77,Lubuklinggau,87.274966,179.790147,159,36,iOS,Web,Transfer,Success,1,2790872.4252689807,17,0,0
TX000230,65147.06,2025-01-05 12:44:07,M164,Lubuklinggau,87.274966,179.790147,159,36,iOS,MobileApp,Transfer,Success,1,2804951.5460501034,38,1,0
TX001320,105115.82,2025-01-29 11:08:54,M131,Banjar,71.1771975,114.098103,446,34,iOS,MobileApp,QR Payment,Success,1,10420217.33454201,36,0,0
TX000041,80417.3,2025-01-01 12:49:47,M13,Pematangsiantar,7.3616885,32.050892,351,19,Mac,MobileApp,QR Payment,Success,1,718920.3356372757,116,0,0
TX000777,29914.37,2025-01-17 07:42:26,M109,Kendari,36.890701,146.269580,57,26,iOS,MobileApp,Transfer,Success,1,4389630.785467184,51,0,0
TX008950,55498.09,2025-07-12 21:20:33,M4,Cimahi,82.791133,-165.355943,252,34,Android,Web,Tarik Tunai,Success,1,1952953.4773123064,102,1,0
TX008404,240705.5,2025-06-30 13:48:16,M88,Ternate,-58.4762575,-18.300451,189,50,Windows,Web,Transfer,Success,1,1216020.074888777,109,0,0
TX001729,62310.21,2025-02-06 09:52:56,M178,Dumai,-75.003918,159.331888,375,19,Linux,MobileApp,Transfer,Success,1,783724.2672245569,31,0,0
TX003910,13294.21,2025-03-25 15:25:52,M181,Tasikmalaya,61.9410725,-143.201306,231,44,Android,MobileApp,Debit,Success,1,4035703.4196661864,58,0,0
TX000579,45883.4,2025-01-13 10:16:08,M42,Surabaya,32.1794055,-106.424307,284,47,Mac,MobileApp,QR Payment,Success,1,2254270.324445551,10,0,0
TX009941,621527.35,2025-07-31 02:02:04,M1049,Pagaralam,-14.101748,-43.343808,332,62,RootedDevice,Web,Transfer,Success,8,3636129.056337763,4,0,1
TX005839,57287.0,2025-05-06 16:17:16,M69,Singkawang,-55.7692025,114.535075,424,39,Windows,MobileApp,Debit,Success,1,1864955.522451758,94,0,0
TX008271,57138.34,2025-06-28 10:10:23,M42,Parepare,-22.616081,52.446779,95,33,Linux,MobileApp,Tarik Tunai,Success,1,7640304.968135792,66,1,0
TX007275,122159.96,2025-06-06 06:13:48,M60,Batu,79.8503955,-108.320058,205,50,Mac,MobileApp,Debit,Success,1,939514.5100527249,110,0,0
TX001491,49382.67,2025-02-01 10:58:21,M200,Pekanbaru,5.000620,-123.767671,185,18,Mac,MobileApp,Transfer,Success,1,5329537.986366633,112,1,0
TX009109,61482.49,2025-07-16 16:53:44,M199,Cirebon,-18.9498265,170.542349,265,22,Windows,Web,Kredit,Success,1,559141.0318802356,116,0,0
TX005610,45301.62,2025-05-01 12:09:06,M84,Binjai,67.288237,140.766180,86,56,iOS,Web,Transfer,Success,1,4552790.296834548,61,0,0
TX000061,39193.86,2025-01-02 19:15:08,M145,Payakumbuh,73.5201275,-108.002717,170,61,iOS,MobileApp,Kredit,Success,1,4131893.054132832,107,0,0
TX005471,50034.97,2025-04-28 22:18:37,M79,Palu,35.006580,2.772085,47,32,Windows,MobileApp,QR Payment,Success,1,706485.6332411445,89,0,0
TX003905,42675.56,2025-03-25 12:40:41,M48,Samarinda,20.0987835,-72.345096,195,57,Linux,MobileApp,Transfer,Success,1,5303645.185900314,76,0,0
TX006531,53087.28,2025-05-21 06:31:51,M84,Cirebon,-69.906684,-23.062118,337,44,Android,ATM,Kredit,Success,1,1448725.2803400664,119,0,0
TX000402,63889.85,2025-01-09 06:24:54,M189,Bukittinggi,-3.559551,-179.254264,336,52,Mac,Web,Transfer,Success,1,2190881.509026153,77,0,0
TX000332,18999.04,2025-01-07 17:22:54,M118,Tanjungbalai,-13.409968,6.652615,178,38,Windows,MobileApp,QR Payment,Success,1,2430370.8436047253,96,0,0
TX002084,8625.93,2025-02-14 15:59:41,M63,Semarang,-66.409610,-125.993710,353,64,iOS,MobileApp,Kredit,Success,1,18893674.374961793,68,0,0
TX009557,48041.0,2025-07-25 19:48:11,M56,Manado,-21.860361,21.089428,474,22,Linux,MobileApp,Tarik Tunai,Success,1,4121595.62792686,71,0,0
TX000164,63043.0,2025-01-04 21:57:19,M41,Kotamobagu,75.8821115,24.950113,148,28,Mac,MobileApp,Kredit,Success,1,4381997.424201484,75,1,0
TX004379,65523.04,2025-04-04 14:44:01,M158,Surakarta,63.987887,123.801481,163,21,Android,ATM,Tarik Tunai,Success,1,7149404.399788214,37,0,0
TX002715,80140.49,2025-02-27 07:39:49,M163,Payakumbuh,61.053352,-9.840493,395,68,Linux,MobileApp,QR Payment,Success,1,3943459.93496436,18,0,0
TX008923,82347.42,2025-07-12 15:38:28,M137,Magelang,-53.3895425,116.295217,147,66,iOS,MobileApp,Debit,Success,1,1552549.6452663338,39,1,0
TX007346,66683.17,2025-06-08 09:40:45,M179,Bukittinggi,29.2546545,44.347685,270,60,Mac,Web,Kredit,Success,1,989627.7644080624,83,1,0
TX005453,32981.81,2025-04-28 12:04:39,M162,Bengkulu,82.0958775,-168.465329,447,25,iOS,MobileApp,Kredit,Success,1,6220881.044488844,116,0,0
TX007046,59788.36,2025-06-01 06:32:19,M2,Sukabumi,-0.521765,76.912759,343,18,Windows,MobileApp,Tarik Tunai,Success,1,2187374.86681962,50,1,0
TX001334,39605.39,2025-01-29 08:48:45,M190,Cimahi,29.017186,67.035990,437,62,iOS,MobileApp,QR Payment,Success,1,19629463.713385083,11,0,0
TX008698,150091.04,2025-07-07 17:40:03,M149,Parepare,-5.5800895,-103.689739,301,30,Mac,MobileApp,Transfer,Success,1,12531194.169331051,26,0,0
TX001659,64867.96,2025-02-05 08:47:25,M2,Sibolga,-30.4410295,51.576675,401,18,Mac,MobileApp,Transfer,Success,1,1994119.1213240423,74,0,0
TX003578,29199.88,2025-03-18 21:37:46,M189,Kupang,57.3630685,-27.916909,14,35,Android,ATM,QR Payment,Success,1,2412747.166043111,105,0,0
TX000753,55579.3,2025-01-16 21:40:11,M143,Purwokerto,33.0397865,165.918065,291,39,Android,MobileApp,QR Payment,Success,1,31608481.213785358,23,0,0
TX006584,19709.65,2025-05-22 13:51:43,M191,Pekanbaru,-73.8449475,163.067067,65,23,Android,MobileApp,Debit,Success,1,3481303.56519,44,0,0
TX000706,47839.1,2025-01-15 17:08:08,M135,Sorong,-83.137587,-36.586475,320,46,Windows,Web,Kredit,Success,1,17300746.25604557,94,0,0
TX003014,68635.44,2025-03-06 16:26:57,M1,Mataram,2.050583,-173.787427,368,48,Android,MobileApp,Transfer,Success,1,8664988.756083176,41,0,0
TX008558,49923.83,2025-07-04 14:03:09,M188,Banjar,23.842832,142.500809,25,64,Mac,MobileApp,Tarik Tunai,Success,1,2174298.0989703387,109,0,0
TX009875,1033885.44,2025-07-31 23:05:11,M1038,Tidore Kepulauan,85.849190,-144.894703,254,45,Android,Web,Transfer,Success,9,1424098.9894325705,9,0,1
TX009582,69525.31,2025-07-26 08:56:31,M113,Kendari,-71.744310,-15.144348,18,27,iOS,Web,Transfer,Success,1,391095.2338675957,91,1,0
TX008928,39981.44,2025-07-12 09:47:40,M188,Payakumbuh,61.053352,-9.840493,395,68,Linux,MobileApp,Transfer,Success,1,3983618.9790632166,33,1,0
TX009556,63371.85,2025-07-25 10:30:34,M112,Lubuklinggau,87.274966,179.790147,159,36,iOS,MobileApp,Kredit,Success,1,2806726.7576336325,117,0,0
TX008983,39905.3,2025-07-13 13:52:29,M72,Sawahlunto,-29.484995,63.219719,402,70,Mac,ATM,Transfer,Success,1,2359731.322276727,31,1,0
TX001834,515321.5,2025-02-09 11:16:51,M193,Kota Administrasi Jakarta Selatan,-21.557872,-86.891254,464,62,iOS,EDC,QR Payment,Success,1,2545670.912752318,13,1,0
TX002996,90106.86,2025-03-05 13:35:57,M130,Banjarmasin,7.724487,60.762068,216,62,iOS,Web,Kredit,Success,1,6609385.1038391935,106,0,0
TX005427,100896.75,2025-04-27 09:58:29,M167,Kotamobagu,23.8432735,-39.165785,456,24,iOS,MobileApp,Debit,Failed,1,15729670.737458795,23,1,0
TX003879,99961.82,2025-03-24 14:52:53,M79,Banjarmasin,7.724487,60.762068,216,62,iOS,MobileApp,QR Payment,Success,1,6599530.144732437,61,0,0
TX007156,18472.27,2025-06-04 14:07:18,M152,Sibolga,-3.601307,-3.183747,19,66,Windows,EDC,Kredit,Success,1,3961801.792353642,118,0,0
TX005081,27603.9,2025-04-20 15:34:14,M13,Kupang,57.3630685,-27.916909,14,35,Android,Web,Tarik Tunai,Success,1,2414343.149591911,76,1,0
TX009114,38431.69,2025-07-16 10:43:31,M117,Cimahi,29.017186,67.035990,437,62,iOS,Web,Transfer,Success,1,19630637.40881311,22,0,0
TX007244,79385.3,2025-06-06 19:09:21,M13,Magelang,-53.3895425,116.295217,147,66,iOS,ATM,Transfer,Success,2,1555511.7674183857,94,0,0
TX005400,31461.8,2025-04-27 17:19:29,M91,Palu,13.687441,-28.650833,145,59,Linux,MobileApp,Tarik Tunai,Success,1,1965223.6061286505,18,1,0
TX005395,21663.79,2025-04-27 09:55:57,M16,Medan,67.966508,125.444106,122,60,Mac,Web,Tarik Tunai,Success,1,2317955.470135961,63,1,0
TX009427,39822.65,2025-07-22 11:41:04,M83,Tomohon,61.430983,-91.235376,377,26,Mac,MobileApp,Transfer,Success,1,45421936.162334226,49,0,0
TX002246,34383.66,2025-02-18 20:01:39,M10,Ambon,-61.4705835,14.855470,227,44,Linux,MobileApp,QR Payment,Success,1,1444986.7711481405,111,0,0
TX000835,28476.86,2025-01-18 08:39:03,M28,Payakumbuh,78.296149,-91.129763,107,63,Windows,MobileApp,QR Payment,Success,1,6954383.756357175,90,1,0
TX008394,19603.83,2025-06-30 21:04:16,M101,Tegal,11.874764,-83.116654,198,26,Windows,Web,Debit,Success,1,12639312.517585477,95,0,0
TX009042,53789.74,2025-07-14 15:42:13,M94,Padangpanjang,41.260583,-92.262564,121,33,Windows,MobileApp,QR Payment,Success,1,7716011.907792395,28,0,0
TX000432,47940.76,2025-01-10 21:31:34,M80,Tanjungbalai,58.918014,64.305111,451,30,iOS,MobileApp,Kredit,Success,1,11691348.876750847,21,0,0
TX003378,59480.39,2025-03-13 08:14:34,M113,Pekanbaru,-79.6318935,-177.296190,277,57,Linux,MobileApp,Kredit,Success,1,2105935.5819285605,70,0,0
TX006817,26671.52,2025-05-27 16:49:02,M114,Batam,-68.5797145,121.567993,496,18,Mac,MobileApp,QR Payment,Success,1,1626185.2904305325,84,0,0
TX008131,87522.53,2025-06-25 22:19:34,M190,Meulaboh,40.0224835,-152.102647,264,41,Mac,Web,Tarik Tunai,Success,1,1235835.9642704024,42,0,0
TX009621,37190.83,2025-07-27 20:36:19,M120,Kupang,57.3630685,-27.916909,14,35,Android,MobileApp,QR Payment,Success,1,2404756.2155270036,16,1,0
TX006066,50687.64,2025-05-11 13:08:09,M186,Palopo,-24.1785255,-151.955686,372,67,Android,Web,Transfer,Success,1,1531400.578160852,60,1,0
TX001193,172709.42,2025-01-26 12:39:13,M73,Mataram,73.291790,-11.277172,82,50,iOS,Web,Debit,Success,1,4766821.491133516,26,1,0
TX006934,52746.86,2025-05-30 16:40:03,M23,Banjar,33.226093,-118.376515,492,34,Android,MobileApp,QR Payment,Success,1,973722.1360836524,37,0,0
TX005461,139637.76,2025-04-28 16:05:52,M142,Tasikmalaya,-20.665295,-129.089646,366,35,Mac,Web,Debit,Success,1,456016.9279230011,116,0,0
TX003071,83607.56,2025-03-07 11:14:21,M59,Manado,82.6101015,155.485170,457,36,iOS,MobileApp,Transfer,Success,1,4237496.627437689,119,0,0
TX003044,12006.17,2025-03-06 09:25:40,M86,Madiun,-29.5034115,108.735421,55,43,Mac,MobileApp,QR Payment,Success,1,3171475.8325588624,39,0,0
TX003263,125827.03,2025-03-11 18:41:59,M174,Bekasi,34.573669,97.496772,445,35,Windows,MobileApp,Debit,Success,1,5303219.212255498,62,0,0
TX002729,191267.96,2025-02-28 04:26:50,M72,Bima,30.475485,96.200651,157,60,Mac,Web,Transfer,Success,1,3147137.4942316217,114,0,0
TX003433,109463.83,2025-03-14 13:25:34,M179,Pekanbaru,44.041883,-10.270703,230,69,iOS,Web,Tarik Tunai,Success,1,3276887.3463892406,68,0,0
TX000433,16583.71,2025-01-10 13:38:14,M6,Banjarbaru,25.662023,97.970609,119,20,Windows,MobileApp,QR Payment,Success,1,7650396.146640429,52,0,0
TX003272,46264.26,2025-03-11 15:44:05,M127,Banjar,53.2233345,156.593145,321,66,iOS,Web,Kredit,Success,1,680863.1907540903,35,0,0
TX007001,25822.46,2025-05-31 09:24:50,M163,Singkawang,-55.7692025,114.535075,424,39,Windows,Web,Transfer,Pending,1,1896420.070980227,52,1,0
TX009726,11094.24,2025-07-29 11:56:52,M24,Solok,-24.9086755,166.414418,7,19,Android,ATM,Kredit,Success,1,1851931.506167155,116,0,0
TX000104,149281.83,2025-01-03 12:39:20,M161,Samarinda,-87.127424,-157.665188,325,35,Mac,MobileApp,Transfer,Success,1,9935771.6255716,18,0,0
TX003315,86152.85,2025-03-12 15:12:01,M132,Balikpapan,-85.067833,40.068429,158,27,iOS,Web,QR Payment,Success,1,2310858.492220474,33,0,0
TX001656,73358.69,2025-02-05 12:32:37,M9,Ambon,-61.4705835,14.855470,227,44,Linux,MobileApp,Transfer,Success,1,1406011.7383054357,37,0,0
TX001533,37154.7,2025-02-02 18:03:24,M105,Tegal,-83.8854195,-161.462912,442,65,Linux,ATM,QR Payment,Success,1,20684862.4960326,91,1,0
TX004680,48448.11,2025-04-11 14:38:55,M109,Bengkulu,5.452069,-135.200761,463,53,Windows,Web,Transfer,Success,1,4718476.290929233,51,0,0
TX008813,41419.28,2025-07-09 10:35:28,M45,Sabang,24.8499855,30.372636,238,48,iOS,ATM,Transfer,Success,1,4421216.598458747,100,0,0
TX009002,13862.61,2025-07-13 17:26:32,M42,Tegal,11.874764,-83.116654,198,26,Windows,Web,Kredit,Success,1,12645053.734193524,77,1,0
TX006622,24118.21,2025-05-23 10:42:38,M72,Mataram,48.2470785,-32.810722,341,66,Linux,ATM,Debit,Success,1,5308615.528643053,72,0,0
TX001443,44293.13,2025-01-31 10:38:04,M165,Cimahi,59.598709,-109.466905,473,43,Mac,Web,Transfer,Success,1,1592242.1475624663,101,0,0
TX000214,76016.27,2025-01-05 16:26:21,M184,Tanjungbalai,-79.2298125,35.378938,51,43,Windows,MobileApp,Tarik Tunai,Success,1,1389506.7269285477,108,1,0
TX005356,84878.3,2025-04-26 12:10:22,M39,Blitar,66.6770305,-58.919857,389,43,iOS,MobileApp,Tarik Tunai,Failed,1,5996075.381316903,97,1,0
TX009218,98894.49,2025-07-18 09:29:49,M94,Prabumulih,-82.775090,50.428076,69,56,Android,MobileApp,Debit,Success,1,855789.5190212682,70,0,0
TX006322,127556.15,2025-05-17 22:06:58,M33,Singkawang,-18.523600,88.297497,81,64,Windows,EDC,Debit,Pending,1,1311240.5270675367,112,1,0
TX004989,43004.13,2025-04-18 11:02:11,M135,Bogor,26.7766385,-126.131507,359,23,Mac,MobileApp,Tarik Tunai,Success,1,3045058.205599983,97,0,0
TX001419,7160.81,2025-01-31 21:11:45,M35,Magelang,24.0700715,-103.689167,191,22,iOS,MobileApp,Kredit,Success,1,1925184.4442350054,74,0,0
TX009516,111994.05,2025-07-24 14:46:59,M193,Palopo,-24.1785255,-151.955686,372,67,Android,ATM,Debit,Success,1,1470094.1640465355,49,0,0
TX008606,107925.45,2025-07-05 17:42:37,M147,Batam,-46.237856,-144.176414,100,67,iOS,MobileApp,Tarik Tunai,Success,1,5619544.956043817,25,1,0
TX000181,44568.81,2025-01-04 19:25:08,M195,Padang,78.264970,-175.368262,499,20,iOS,MobileApp,Transfer,Success,1,5750875.957367596,23,1,0
TX004352,78269.39,2025-04-04 19:27:21,M15,Bengkulu,77.2557765,41.502856,364,47,Windows,MobileApp,Transfer,Success,1,1422810.4080520375,70,0,0
TX008700,48865.93,2025-07-07 14:46:03,M56,Tangerang Selatan,-8.669701,112.273324,346,65,Linux,MobileApp,QR Payment,Success,1,6003353.479796514,51,0,0
TX002446,11235.75,2025-02-22 10:11:29,M71,Tanjungbalai,-5.773830,-94.063758,257,50,Android,Web,QR Payment,Success,1,6946684.866527905,78,1,0
TX005321,24747.54,2025-04-25 09:49:03,M81,Kota Administrasi Jakarta Barat,-46.967063,28.189844,232,29,Windows,MobileApp,Transfer,Success,1,2596157.891049062,51,0,0
TX008045,173456.74,2025-06-23 10:30:08,M24,Kota Administrasi Jakarta Pusat,-17.421138,12.215451,472,25,Android,MobileApp,Debit,Success,1,947749.022487548,23,0,0
TX005684,51182.69,2025-05-03 23:21:53,M129,Serang,-20.946706,-80.408094,378,60,Android,MobileApp,Debit,Success,1,3881514.769792068,26,1,0
TX003532,16636.14,2025-03-17 11:27:59,M109,Solok,-53.537946,-172.045892,441,40,Mac,Web,QR Payment,Success,1,9270686.559303049,115,0,0
TX008244,63705.22,2025-06-27 07:14:36,M181,Bontang,65.5790095,102.484362,290,60,Linux,ATM,Kredit,Success,1,2094337.2052224164,99,0,0
TX007976,194526.85,2025-06-21 20:03:48,M89,Padang Sidempuan,-74.3639195,-104.018669,133,61,Android,MobileApp,Transfer,Success,1,587667.5813193994,63,1,0
TX003698,98936.86,2025-03-20 09:00:11,M74,Tangerang Selatan,-4.8918055,19.962831,462,20,Android,EDC,QR Payment,Success,1,613761.1735194424,102,0,0
TX000070,69917.57,2025-01-02 12:28:04,M21,Cilegon,-13.302863,-110.808901,465,58,Mac,EDC,Transfer,Success,1,21378406.52301835,18,0,0
TX000544,90186.02,2025-01-12 17:39:03,M3,Kotamobagu,23.8432735,-39.165785,456,24,iOS,MobileApp,Kredit,Success,1,15740381.458649864,70,1,0
TX001204,45426.85,2025-01-26 13:08:07,M52,Ambon,15.074299,66.044673,419,39,Android,MobileApp,Tarik Tunai,Success,1,2593838.485928562,108,1,0
TX003078,25689.24,2025-03-07 16:34:29,M129,Mataram,78.435788,127.050232,75,61,Linux,MobileApp,QR Payment,Success,1,4596819.85245176,78,0,0
TX009106,48357.96,2025-07-16 00:26:20,M178,Palembang,-21.850968,-142.298311,339,42,Linux,ATM,Tarik Tunai,Success,1,11610247.072576214,64,0,0
TX009120,44473.04,2025-07-16 10:42:00,M112,Palangkaraya,-23.8308945,-176.433974,40,60,Windows,Web,Tarik Tunai,Success,1,4627595.9591039345,65,0,0
TX009680,30740.03,2025-07-28 15:15:32,M46,Solok,-29.048055,-168.931959,243,60,iOS,Web,Kredit,Success,1,1077686.470086397,28,0,0
TX006180,147419.11,2025-05-14 14:54:39,M149,Sungai Penuh,42.0075925,-79.219548,138,30,Linux,MobileApp,Transfer,Success,1,1646266.6114843227,33,0,0
TX008329,73968.36,2025-06-29 13:04:25,M13,Kota Administrasi Jakarta Pusat,-85.996857,127.131959,213,53,Mac,Web,Transfer,Success,1,6417838.522916051,33,1,0
TX004284,129850.8,2025-04-02 02:13:23,M94,Batu,79.8503955,-108.320058,205,50,Mac,ATM,QR Payment,Success,1,931823.6702929328,28,0,0
TX004007,23219.49,2025-03-27 19:03:20,M180,Denpasar,43.6005205,-173.671194,253,24,Linux,EDC,Tarik Tunai,Success,1,1354595.1833225593,40,0,0
TX008713,155068.18,2025-07-07 03:44:40,M71,Madiun,71.509825,-13.474359,166,28,Android,MobileApp,Debit,Success,1,1505778.8444214435,36,0,0
TX000877,53944.6,2025-01-19 07:15:39,M63,Kediri,-56.437459,-33.729949,211,58,Windows,MobileApp,QR Payment,Success,1,8583099.388030035,71,1,0
