amount,timestamp,merchant,location,user_id,is_true_anomaly
229895.01,2025-08-19 07:24:00,Restoran,Sawahlunto,192,0
91999.01,2025-11-13 22:32:00,Supermarket,Pariaman,95,0
68438.86,2025-06-13 03:02:00,Toko Online,Palopo,397,0
430790.98,2025-04-10 15:02:00,Restoran,Semarang,208,0
9232762.35,2026-02-18 06:16:32,Supermarket,Bukittinggi,122,1
132069.25,2025-05-07 13:57:00,Tagihan,Mataram,204,0
179495.55,2025-10-19 23:55:00,Toko Online,Madiun,51,0
145568.03,2025-06-21 11:26:00,Toko Online,Tomohon,130,0
81026.02,2025-06-23 07:22:00,Supermarket,Bau-Bau,123,0
263526.24,2025-09-15 15:26:00,Restoran,Kota Administrasi Jakarta Selatan,219,0
265733.48,2025-11-16 12:41:00,Supermarket,Batu,461,0
581271.12,2025-01-04 04:11:00,Toko Online,Pangkalpinang,198,0
309866.67,2025-07-22 23:36:00,Kafe,Bukittinggi,184,0
76993.12,2025-12-19 10:45:00,Tagihan,Balikpapan,95,0
213230.13,2025-10-18 16:50:00,Transportasi,Cirebon,448,0
306576.64,2025-02-17 18:08:00,Restoran,Tarakan,466,0
94129.95,2025-03-07 09:59:00,Supermarket,Kendari,126,0
140688.39,2025-07-13 20:21:00,Tagihan,Dumai,141,0
273758.64,2025-01-26 22:47:00,Supermarket,Tebingtinggi,148,0
140088.01,2026-02-13 05:34:00,Restoran,Bogor,291,0
240904.83,2025-05-22 15:42:00,Toko Online,Padang Sidempuan,344,0
368760.84,2025-10-22 12:44:00,Kafe,Blitar,395,0
262838.44,2025-10-22 05:15:00,Transportasi,Subulussalam,124,0
431207.18,2025-05-17 14:13:00,Toko Online,Mataram,2,0
421640.36,2025-03-01 14:10:00,Tagihan,Madiun,414,0
507814.87,2025-03-21 19:39:00,Supermarket,Pangkalpinang,350,0
580643.53,2025-12-01 12:29:00,Transportasi,Bukittinggi,80,0
37808.25,2025-05-12 18:36:00,Toko Online,Banjar,239,0
327029.82,2025-01-28 14:29:00,Tagihan,Singkawang,403,0
126912.81,2025-03-16 13:55:00,Kafe,Kota Administrasi Jakarta Utara,386,0
202728.81,2025-12-06 13:30:00,Toko Online,Purwokerto,339,0
87491.04,2025-10-18 13:48:00,Tagihan,Sungai Penuh,206,0
190615.95,2026-01-27 04:38:00,Restoran,Subulussalam,398,0
485683.82,2025-12-04 16:41:00,Supermarket,Kota Administrasi Jakarta Utara,80,0
723077.8,2025-03-04 12:06:00,Transportasi,Prabumulih,388,0
216396.0,2025-06-08 03:43:00,Supermarket,Subulussalam,252,0
185237.64,2026-02-17 19:24:14,Judi Online,Tegal,28,1
112875.56,2025-08-21 14:28:00,Toko Online,Batam,289,0
344868.38,2025-01-17 16:06:00,Kafe,Langsa,470,0
397705.04,2025-07-10 18:01:00,Restoran,Madiun,156,0
172682.35,2025-11-23 03:07:00,Restoran,Surabaya,445,0
126345.88,2026-01-28 07:13:00,Kafe,Prabumulih,20,0
69032.42,2025-07-07 13:34:00,Tagihan,Kupang,91,0
350786.31,2025-08-02 03:23:00,Restoran,Bandung,208,0
358855.21,2026-02-20 10:27:47,Restoran,Bandung,433,1
103529.11,2025-05-03 12:50:00,Restoran,Tidore Kepulauan,193,0
113022.26,2025-11-29 22:58:00,Kafe,Sibolga,295,0
252272.56,2025-06-17 15:56:00,Tagihan,Bukittinggi,361,0
146512.4,2025-04-29 00:42:00,Toko Online,Sibolga,325,0
325310.2,2025-10-19 18:27:00,Tagihan,Subulussalam,406,0
349095.37,2026-01-05 13:13:00,Kafe,Lubuklinggau,50,0
41202.19,2025-09-24 22:21:00,Kafe,Surakarta,56,0
333700.13,2025-08-11 11:51:00,Kafe,Depok,39,0
132996.86,2026-01-21 20:12:00,Transportasi,Pekalongan,299,0
163082.51,2025-08-15 22:51:00,Kafe,Metro,286,0
314925.08,2025-01-06 08:15:00,Transportasi,Bogor,332,0
131633.42,2025-06-06 08:30:00,Restoran,Sibolga,93,0
218616.08,2025-04-22 17:05:00,Tagihan,Cilegon,112,0
684075.06,2025-04-25 14:23:00,Restoran,Kotamobagu,106,0
131174.71,2025-05-30 19:58:00,Restoran,Kupang,186,0
223869.35,2025-02-14 12:20:00,Restoran,Balikpapan,127,0
322234.7,2025-10-07 17:05:00,Supermarket,Samarinda,373,0
353586.48,2025-05-09 10:26:00,Tagihan,Sibolga,173,0
332234.59,2025-07-28 19:42:00,Kafe,Semarang,48,0
196059.36,2026-02-09 21:42:00,Kafe,Tarakan,454,0
348641.21,2025-01-16 18:06:00,Tagihan,Palopo,190,0
197393.29,2025-10-22 19:06:00,Toko Online,Tarakan,144,0
232393.6,2025-04-06 19:08:00,Toko Online,Magelang,456,0
452612.78,2025-11-08 10:49:00,Kafe,Purwokerto,497,0
219315.95,2025-09-20 15:11:00,Transportasi,Banjarmasin,196,0
389235.39,2025-03-03 02:48:00,Kafe,Solok,342,0
294630.48,2025-02-23 21:51:00,Toko Online,Solok,298,0
273634.28,2025-06-22 01:20:00,Tagihan,Kupang,208,0
319063.17,2025-02-11 10:24:00,Transportasi,Pagaralam,214,0
69788.85,2026-01-20 18:10:00,Kafe,Tangerang,450,0
187320.06,2025-12-30 22:07:00,Toko Online,Prabumulih,458,0
347001.22,2025-07-13 01:07:00,Restoran,Surakarta,213,0
217971.26,2025-01-31 21:34:00,Supermarket,Bitung,176,0
51048.1,2025-06-15 02:11:00,Restoran,Kota Administrasi Jakarta Pusat,346,0
402310.62,2025-05-04 14:05:00,Toko Online,Mojokerto,19,0
26481.17,2026-02-18 20:41:30,Toko Tidak Dikenal,Kota Administrasi Jakarta Barat,377,1
499605.1,2025-04-06 11:26:00,Transportasi,Subulussalam,181,0
327769.37,2025-11-24 21:11:00,Restoran,Manado,406,0
72599.58,2026-01-07 06:09:00,Toko Online,Madiun,193,0
247983.87,2025-04-14 13:34:00,Toko Online,Kupang,400,0
221174.32,2025-11-19 21:49:00,Transportasi,Palopo,267,0
413091.99,2025-08-27 08:02:00,Toko Online,Pekalongan,8,0
450598.79,2025-06-22 11:21:00,Restoran,Ternate,274,0
156486.56,2025-03-22 19:47:00,Kafe,Kota Administrasi Jakarta Pusat,295,0
195849.39,2025-06-06 21:15:00,Tagihan,Pekanbaru,286,0
314368.76,2025-05-12 19:02:00,Tagihan,Pontianak,19,0
331224.75,2025-01-08 06:58:00,Transportasi,Padang,155,0
314074.74,2025-03-04 09:52:00,Tagihan,Cirebon,467,0
177578.26,2025-05-06 06:03:00,Supermarket,Padang,448,0
182029.06,2025-03-06 12:29:00,Restoran,Solok,437,0
288894.93,2026-01-26 14:30:00,Toko Online,Batu,74,0
334753.14,2025-02-24 21:08:00,Transportasi,Bandung,153,0
60876.35,2025-12-26 09:01:00,Tagihan,Madiun,182,0
123061.83,2025-02-12 23:03:00,Kafe,Surakarta,393,0
78451.75,2025-10-08 16:44:00,Toko Online,Cilegon,11,0
422726.68,2025-12-22 12:33:00,Kafe,Madiun,166,0
315124.17,2025-01-27 16:46:00,Kafe,Blitar,438,0
237305.81,2025-04-12 15:58:00,Restoran,Jayapura,391,0
455932.75,2025-03-21 09:33:00,Transportasi,Ambon,378,0
334616.31,2025-07-21 17:35:00,Supermarket,Kota Administrasi Jakarta Timur,276,0
275311.24,2025-07-15 00:32:00,Kafe,Pematangsiantar,487,0
96958.67,2025-09-06 09:01:00,Toko Online,Yogyakarta,325,0
403451.26,2025-03-29 03:45:00,Supermarket,Kediri,15,0
115983.47,2025-05-20 22:24:00,Tagihan,Sabang,304,0
204923.89,2025-07-08 07:50:00,Restoran,Bekasi,72,0
126729.95,2025-11-19 23:20:00,Restoran,Bandar Lampung,454,0
285684.91,2025-09-25 14:11:00,Restoran,Bitung,307,0
91974.17,2025-09-22 20:05:00,Transportasi,Probolinggo,221,0
128918.18,2025-11-22 15:37:00,Toko Online,Sawahlunto,429,0
126606.9,2026-01-02 09:40:00,Kafe,Cilegon,84,0
470317.07,2026-01-12 02:42:00,Supermarket,Kupang,259,0
261078.3,2025-07-06 11:38:00,Supermarket,Pariaman,229,0
280930.6,2025-09-26 07:55:00,Kafe,Kota Administrasi Jakarta Barat,415,0
160814.88,2025-01-28 16:02:00,Toko Online,Bogor,203,0
229492.32,2025-01-03 11:51:00,Toko Online,Pontianak,90,0
505507.17,2025-11-25 21:28:00,Supermarket,Lhokseumawe,38,0
112691.85,2026-01-13 15:43:00,Tagihan,Solok,225,0
238112.04,2025-04-26 14:33:00,Tagihan,Jambi,302,0
110394.94,2025-03-14 18:36:00,Supermarket,Meulaboh,70,0
309394.29,2025-04-28 04:00:00,Kafe,Tasikmalaya,97,0
283713.63,2025-02-08 09:16:00,Kafe,Semarang,265,0
462221.27,2025-02-12 07:14:00,Transportasi,Cilegon,424,0
493114.49,2025-08-19 10:29:00,Tagihan,Purwokerto,129,0
351901.51,2025-05-02 15:48:00,Transportasi,Samarinda,146,0
483462.68,2026-01-16 21:04:00,Restoran,Tidore Kepulauan,472,0
401831.51,2025-11-12 16:07:00,Tagihan,Sungai Penuh,103,0
365811.92,2025-10-13 18:12:00,Supermarket,Cirebon,261,0
296348.36,2025-11-17 15:37:00,Transportasi,Lhokseumawe,310,0
286734.09,2025-12-10 11:37:00,Restoran,Kota Administrasi Jakarta Timur,132,0
585967.31,2025-01-24 01:05:00,Tagihan,Surakarta,118,0
145796.96,2026-01-24 13:02:00,Toko Online,Tasikmalaya,55,0
102589.05,2025-08-06 17:10:00,Tagihan,Depok,172,0
64129.96,2025-09-24 16:09:00,Transportasi,Bontang,356,0
196808.63,2025-10-30 15:38:00,Supermarket,Pangkalpinang,407,0
499325.43,2025-10-06 04:54:00,Tagihan,Cilegon,497,0
176505.37,2025-09-07 23:50:00,Supermarket,Solok,136,0
183105.34,2025-11-13 13:03:00,Restoran,Kediri,185,0
275355.85,2025-01-28 22:17:00,Toko Online,Parepare,209,0
312368.75,2025-10-19 03:48:00,Supermarket,Batu,231,0
135820.22,2025-06-19 21:50:00,Supermarket,Prabumulih,20,0
349333.78,2025-09-25 17:40:00,Toko Online,Tasikmalaya,301,0
265989.58,2025-03-08 16:35:00,Kafe,Sawahlunto,30,0
127347.37,2025-12-05 15:08:00,Restoran,Bekasi,417,0
94767.14,2025-09-03 01:37:00,Transportasi,Langsa,43,0
193475.69,2025-07-07 07:27:00,Kafe,Bukittinggi,16,0
191736.12,2025-08-19 01:17:00,Kafe,Cimahi,192,0
83795.98,2025-12-13 08:36:00,Kafe,Tanjungpinang,234,0
301515.67,2025-11-29 16:17:00,Tagihan,Singkawang,19,0
500745.18,2025-05-11 06:39:00,Kafe,Magelang,165,0
535214.77,2026-02-02 07:53:00,Toko Online,Banda Aceh,269,0
96750.72,2025-12-09 04:12:00,Tagihan,Banjarbaru,10,0
26911.02,2025-01-11 23:44:00,Tagihan,Madiun,171,0
155229.63,2025-02-12 04:26:00,Transportasi,Jayapura,400,0
381135.9,2025-05-05 16:16:00,Tagihan,Ternate,279,0
274914.01,2025-04-11 17:48:00,Toko Online,Semarang,195,0
304506.01,2025-02-16 04:00:00,Transportasi,Jayapura,465,0
112952.24,2025-04-05 21:24:00,Supermarket,Samarinda,157,0
340528.77,2025-04-15 23:23:00,Tagihan,Bandung,240,0
395532.32,2026-01-19 15:27:00,Supermarket,Banjarbaru,80,0
212334.81,2025-07-20 16:37:00,Supermarket,Parepare,488,0
509815.43,2025-04-10 08:23:00,Transportasi,Bukittinggi,466,0
370009.56,2025-08-25 16:50:00,Tagihan,Padang Sidempuan,173,0
488358.25,2025-12-04 19:08:00,Restoran,Tomohon,105,0
524988.08,2025-08-05 16:40:00,Tagihan,Lubuklinggau,238,0
89924.96,2025-01-29 00:25:00,Restoran,Pariaman,457,0
126107.93,2025-11-26 06:50:00,Toko Online,Parepare,286,0
383262.52,2025-08-17 10:05:00,Restoran,Padangpanjang,209,0
72671.51,2025-02-10 15:53:00,Restoran,Sawahlunto,356,0
167603.86,2026-01-27 10:27:00,Restoran,Sabang,389,0
457455.98,2026-01-28 03:07:00,Transportasi,Sabang,60,0
212215.02,2026-02-11 03:54:00,Toko Online,Magelang,194,0
226129.86,2025-03-30 15:22:00,Toko Online,Bengkulu,48,0
301703.91,2026-02-12 03:23:00,Kafe,Semarang,144,0
424292.06,2025-12-04 20:47:00,Kafe,Bau-Bau,288,0
451010.21,2026-02-06 23:58:00,Toko Online,Kota Administrasi Jakarta Timur,75,0
314795.68,2025-04-22 11:54:00,Restoran,Magelang,466,0
103346.19,2025-05-17 07:43:00,Toko Online,Bitung,70,0
279213.52,2025-10-01 11:10:00,Transportasi,Pangkalpinang,311,0
69390.51,2025-11-24 09:08:00,Transportasi,Jayapura,150,0
62656.27,2026-01-14 01:02:00,Restoran,Gorontalo,325,0
266319.96,2025-12-12 04:42:00,Toko Online,Prabumulih,7,0
403574.46,2025-02-14 23:51:00,Supermarket,Banjarmasin,231,0
98151.99,2025-07-16 20:08:00,Restoran,Solok,241,0
259170.24,2025-08-25 08:36:00,Transportasi,Tanjungpinang,161,0
419575.49,2025-07-30 18:25:00,Kafe,Banda Aceh,488,0
108041.6,2025-10-30 05:12:00,Transportasi,Makassar,445,0
342088.79,2025-06-06 09:42:00,Restoran,Tidore Kepulauan,246,0
261632.6,2025-08-03 12:48:00,Supermarket,Payakumbuh,202,0
435121.2,2025-04-13 04:36:00,Toko Online,Lhokseumawe,378,0
76525.74,2025-12-17 07:00:00,Toko Online,Padang,230,0
142898.3,2025-03-20 06:29:00,Kafe,Makassar,314,0
119505.62,2025-08-04 13:43:00,Transportasi,Yogyakarta,323,0
157395.95,2025-03-24 15:04:00,Kafe,Bengkulu,277,0
301271.34,2025-02-20 13:30:00,Restoran,Semarang,220,0
382616.81,2026-01-04 16:06:00,Transportasi,Semarang,121,0
401172.3,2025-06-20 12:07:00,Toko Online,Madiun,349,0
316778.02,2026-01-02 22:04:00,Toko Online,Subulussalam,438,0
112005.73,2025-04-11 03:33:00,Supermarket,Tanjungbalai,46,0
333123.29,2025-05-12 02:23:00,Toko Online,Cirebon,271,0
230211.94,2025-10-08 17:53:00,Restoran,Palu,212,0
554894.01,2025-09-17 17:28:00,Tagihan,Kota Administrasi Jakarta Selatan,253,0
65258.25,2025-08-14 19:37:00,Kafe,Gorontalo,237,0
210982.78,2025-10-23 08:14:00,Restoran,Tegal,184,0
395280.62,2025-03-23 16:18:00,Kafe,Sorong,345,0
64087.73,2026-01-17 23:33:00,Supermarket,Cilegon,20,0
248921.58,2025-07-03 13:18:00,Transportasi,Pematangsiantar,299,0
270619.16,2025-05-08 07:57:00,Toko Online,Jayapura,361,0
272449.49,2025-01-08 20:27:00,Restoran,Balikpapan,191,0
132573.44,2025-02-26 22:52:00,Restoran,Tangerang Selatan,330,0
61512.49,2025-01-19 14:38:00,Restoran,Jayapura,346,0
110021.04,2025-09-10 13:36:00,Supermarket,Binjai,62,0
342282.71,2025-12-16 00:07:00,Restoran,Samarinda,58,0
109844.03,2025-12-15 09:06:00,Toko Online,Kota Administrasi Jakarta Selatan,286,0
366844.92,2025-08-07 16:26:00,Toko Online,Metro,433,0
488538.14,2025-07-08 00:08:00,Transportasi,Prabumulih,301,0
339005.41,2025-04-02 08:01:00,Supermarket,Binjai,190,0
330790.41,2025-07-27 00:15:00,Kafe,Kota Administrasi Jakarta Timur,120,0
639070.33,2025-03-05 20:58:00,Restoran,Padang,139,0
182510.82,2025-10-28 05:26:00,Transportasi,Tegal,359,0
196237.46,2025-05-21 23:09:00,Supermarket,Kota Administrasi Jakarta Utara,489,0
335243.81,2025-09-15 01:26:00,Tagihan,Batu,443,0
727951.85,2025-02-21 01:24:00,Supermarket,Mataram,60,0
468401.93,2025-02-08 18:23:00,Toko Online,Tasikmalaya,462,0
98114.04,2025-06-08 23:02:00,Transportasi,Kendari,277,0
71171.03,2025-08-08 12:32:00,Toko Online,Lhokseumawe,383,0
67379.16,2025-04-13 00:45:00,Kafe,Tebingtinggi,400,0
465983.5,2025-04-04 09:10:00,Transportasi,Bandung,37,0
481015.36,2025-09-21 07:57:00,Toko Online,Banjarmasin,413,0
337287.77,2025-11-28 23:27:00,Kafe,Bogor,399,0
154412.35,2025-07-22 04:22:00,Kafe,Tangerang Selatan,314,0
62140.35,2025-06-20 08:52:00,Tagihan,Surakarta,483,0
304745.59,2025-12-12 20:42:00,Restoran,Cirebon,14,0
102558.37,2025-02-10 08:02:00,Supermarket,Jambi,187,0
325519.0,2025-04-29 13:31:00,Toko Online,Tarakan,469,0
370516.72,2025-09-11 06:54:00,Toko Online,Denpasar,199,0
251845.72,2025-01-03 23:09:00,Restoran,Medan,452,0
329681.97,2025-07-27 06:19:00,Kafe,Padang Sidempuan,42,0
960396.87,2025-09-07 06:19:00,Restoran,Kota Administrasi Jakarta Selatan,190,0
242826.5,2025-06-30 09:56:00,Supermarket,Cirebon,489,0
139464.54,2025-12-08 03:52:00,Supermarket,Palopo,6,0
273588.57,2025-04-19 15:59:00,Transportasi,Bontang,363,0
212433.61,2025-01-12 02:15:00,Supermarket,Parepare,136,0
165020.4,2025-06-11 19:11:00,Tagihan,Bontang,436,0
434177.7,2026-02-02 00:52:00,Kafe,Ambon,36,0
143791.58,2026-01-29 00:21:00,Kafe,Bitung,21,0
389580.49,2025-05-01 22:46:00,Toko Online,Pariaman,72,0
120616.17,2025-11-04 18:48:00,Supermarket,Tual,95,0
143438.46,2025-09-07 08:23:00,Restoran,Batam,111,0
77775.51,2026-02-12 19:27:00,Kafe,Tomohon,377,0
178911.17,2025-12-20 05:23:00,Transportasi,Bengkulu,120,0
309729.17,2025-09-20 03:35:00,Toko Online,Bima,408,0
34990.92,2026-02-14 10:28:00,Kafe,Magelang,211,0
462436.96,2025-10-22 07:03:00,Restoran,Palu,170,0
424754.64,2025-09-20 01:07:00,Toko Online,Tanjungbalai,179,0
205240.22,2025-05-07 06:39:00,Supermarket,Pariaman,480,0
325733.69,2025-10-29 02:10:00,Kafe,Batam,127,0
319249.57,2025-06-20 07:42:00,Tagihan,Ambon,1,0
199555.75,2025-06-24 19:38:00,Kafe,Sabang,361,0
145293.46,2025-03-16 18:57:00,Toko Online,Tanjungbalai,323,0
126895.13,2025-01-04 22:41:00,Toko Online,Kupang,398,0
114099.38,2025-02-26 07:31:00,Restoran,Semarang,330,0
122888.36,2025-01-06 03:56:00,Restoran,Palembang,313,0
133494.63,2025-06-10 21:26:00,Supermarket,Kota Administrasi Jakarta Selatan,343,0
324936.64,2025-09-17 15:27:00,Supermarket,Bogor,214,0
129600.06,2025-01-17 03:31:00,Restoran,Surabaya,399,0
279794.62,2025-05-16 03:58:00,Toko Online,Lhokseumawe,121,0
299514.72,2025-06-03 22:03:00,Restoran,Payakumbuh,498,0
43392.86,2025-11-11 15:13:00,Restoran,Ambon,26,0
46272.54,2025-11-16 23:07:00,Restoran,Tomohon,440,0
289878.34,2025-05-13 02:05:00,Tagihan,Batam,328,0
124449.72,2025-09-19 11:53:00,Kafe,Bontang,78,0
340491.65,2025-12-08 22:04:00,Transportasi,Tangerang,122,0
306070.06,2025-04-03 15:35:00,Tagihan,Denpasar,352,0
140882.26,2025-06-26 14:09:00,Restoran,Padangpanjang,104,0
288686.77,2026-01-28 16:19:00,Tagihan,Prabumulih,341,0
32874.83,2025-12-31 14:53:00,Transportasi,Tasikmalaya,56,0
583356.6,2025-04-05 08:58:00,Transportasi,Binjai,175,0
203710.24,2025-09-20 21:54:00,Toko Online,Sungai Penuh,135,0
40798.77,2025-05-06 19:00:00,Transportasi,Kotamobagu,312,0
381409.41,2025-04-27 17:30:00,Toko Online,Lhokseumawe,462,0
160116.98,2026-01-15 20:16:00,Transportasi,Sabang,317,0
267866.05,2025-01-16 14:01:00,Kafe,Bitung,491,0
44962.55,2025-09-19 14:45:00,Tagihan,Magelang,306,0
266556.73,2025-09-12 15:26:00,Toko Online,Binjai,146,0
354837.38,2025-04-30 07:48:00,Kafe,Ternate,96,0
36363.52,2025-05-18 07:07:00,Restoran,Cilegon,410,0
590749.82,2025-07-16 13:08:00,Toko Online,Bitung,469,0
230444.87,2025-08-06 21:48:00,Transportasi,Bau-Bau,256,0
248682.38,2025-10-09 11:19:00,Transportasi,Sibolga,49,0
128850.6,2026-01-02 04:58:00,Kafe,Sawahlunto,111,0
95529.17,2025-02-14 22:09:00,Supermarket,Balikpapan,241,0
598725.06,2025-03-02 16:47:00,Tagihan,Batu,449,0
155800.71,2025-01-01 04:51:00,Transportasi,Manado,79,0
100094.21,2025-08-18 18:10:00,Transportasi,Blitar,200,0
427219.35,2025-02-25 13:47:00,Tagihan,Bitung,413,0
289672.45,2026-01-26 07:04:00,Restoran,Magelang,160,0
151432.51,2025-05-30 23:39:00,Toko Online,Magelang,399,0
180449.86,2025-09-04 05:47:00,Tagihan,Pasuruan,295,0
100848.63,2025-10-15 19:43:00,Restoran,Yogyakarta,454,0
190460.53,2025-11-06 02:37:00,Transportasi,Cimahi,64,0
188799.59,2025-11-13 15:05:00,Tagihan,Tidore Kepulauan,204,0
675500.15,2025-04-17 23:31:00,Restoran,Prabumulih,37,0
74095.87,2026-01-14 12:06:00,Tagihan,Tidore Kepulauan,142,0
470455.11,2025-12-14 00:08:00,Tagihan,Palu,470,0
204555.87,2025-06-16 15:55:00,Supermarket,Tanjungbalai,177,0
260204.54,2025-03-17 16:59:00,Transportasi,Sabang,267,0
408782.62,2025-01-05 02:01:00,Restoran,Payakumbuh,485,0
105581.07,2025-06-20 14:35:00,Kafe,Kota Administrasi Jakarta Barat,30,0
84249.18,2026-01-25 21:39:00,Supermarket,Batam,499,0
240354.83,2025-08-28 15:52:00,Restoran,Malang,441,0
302374.37,2026-01-03 18:21:00,Restoran,Mataram,105,0
134343.42,2025-10-08 19:06:00,Toko Online,Pagaralam,93,0
356859.5,2026-01-21 03:16:00,Kafe,Padang,376,0
117884.17,2025-10-08 07:51:00,Toko Online,Pekalongan,282,0
398292.05,2025-01-27 04:48:00,Toko Online,Pangkalpinang,51,0
175803.48,2025-06-08 17:43:00,Kafe,Bau-Bau,161,0
173335.01,2025-10-23 15:31:00,Toko Online,Solok,450,0
213950.4,2025-03-22 23:15:00,Restoran,Banda Aceh,420,0
55873.33,2026-01-27 16:49:00,Kafe,Pangkalpinang,211,0
344246.89,2025-09-09 07:03:00,Supermarket,Banjarbaru,488,0
178652.99,2025-01-20 04:33:00,Tagihan,Sorong,412,0
155119.27,2025-01-12 00:22:00,Transportasi,Jayapura,403,0
268241.59,2025-10-19 22:42:00,Toko Online,Kotamobagu,395,0
33486.23,2025-10-02 09:05:00,Restoran,Tangerang,110,0
349696.35,2025-07-23 08:34:00,Tagihan,Palangkaraya,433,0
639955.91,2026-01-07 18:16:00,Tagihan,Kota Administrasi Jakarta Barat,261,0
229358.2,2025-10-21 19:48:00,Tagihan,Banda Aceh,349,0
489159.76,2025-03-21 01:24:00,Transportasi,Tanjungpinang,60,0
304791.74,2025-12-02 06:56:00,Restoran,Pasuruan,435,0
46070.94,2025-07-30 06:59:00,Kafe,Cimahi,436,0
40584.32,2025-10-10 16:57:00,Supermarket,Sawahlunto,249,0
120347.41,2025-03-06 01:15:00,Toko Online,Tangerang Selatan,52,0
273686.24,2025-04-09 14:12:00,Restoran,Banjar,233,0
57992.25,2025-06-06 23:14:00,Tagihan,Pariaman,11,0
389579.18,2025-05-15 05:56:00,Supermarket,Meulaboh,160,0
193486.77,2026-01-29 09:52:00,Supermarket,Binjai,398,0
235276.68,2025-10-28 14:27:00,Supermarket,Blitar,136,0
19928226.42,2026-02-20 07:03:15,Transportasi,Lubuklinggau,156,1
641230.56,2025-12-09 09:56:00,Transportasi,Tidore Kepulauan,121,0
252557.04,2026-02-05 14:22:00,Transportasi,Makassar,430,0
367410.49,2025-05-22 12:52:00,Restoran,Cimahi,365,0
162457.49,2026-01-04 13:56:00,Toko Online,Depok,29,0
79865.83,2025-08-02 22:59:00,Tagihan,Tanjungpinang,150,0
84478.07,2025-06-25 07:12:00,Transportasi,Semarang,356,0
409049.39,2025-05-03 21:10:00,Transportasi,Mataram,419,0
476251.49,2026-01-26 22:31:00,Supermarket,Lubuklinggau,80,0
181143.98,2025-01-03 16:27:00,Transportasi,Pematangsiantar,270,0
37272.32,2025-10-09 08:27:00,Toko Online,Bandung,428,0
331180.94,2025-09-26 00:53:00,Tagihan,Bogor,361,0
250710.25,2025-11-25 13:23:00,Transportasi,Pangkalpinang,18,0
385206.92,2025-12-17 01:12:00,Tagihan,Sabang,242,0
62485.4,2025-06-01 07:24:00,Supermarket,Pagaralam,401,0
342523.09,2025-03-01 18:57:00,Transportasi,Palu,153,0
295060.06,2025-09-23 19:45:00,Tagihan,Manado,279,0
271712.82,2025-10-29 13:20:00,Toko Online,Ambon,349,0
183960.38,2025-07-23 22:05:00,Toko Online,Solok,192,0
128581.87,2025-02-02 15:25:00,Toko Online,Cirebon,362,0
64535.77,2025-07-29 16:59:00,Transportasi,Kotamobagu,150,0
317119.49,2025-01-12 16:27:00,Supermarket,Pasuruan,366,0
182747.3,2025-01-07 23:51:00,Toko Online,Surakarta,127,0
418105.1,2025-03-19 13:04:00,Restoran,Pangkalpinang,290,0
141276.78,2025-03-19 09:19:00,Supermarket,Bima,24,0
424473.82,2026-02-15 21:52:00,Supermarket,Probolinggo,112,0
42434.92,2025-03-15 04:03:00,Kafe,Kotamobagu,428,0
341229.36,2026-01-03 08:17:00,Transportasi,Malang,484,0
373551.55,2025-08-06 06:39:00,Restoran,Lubuklinggau,246,0
599770.69,2025-06-30 17:22:00,Kafe,Pontianak,92,0
63178.44,2025-09-01 00:24:00,Supermarket,Langsa,385,0
159397.09,2025-11-27 14:44:00,Tagihan,Tidore Kepulauan,75,0
288684.65,2025-04-10 15:18:00,Tagihan,Meulaboh,145,0
528586.77,2025-04-15 09:01:00,Tagihan,Sawahlunto,188,0
359290.91,2025-11-16 17:32:00,Supermarket,Cirebon,261,0
153054.37,2025-07-05 16:39:00,Transportasi,Depok,270,0
175025.52,2025-12-20 16:53:00,Toko Online,Bogor,383,0
49934.28,2025-08-12 21:05:00,Supermarket,Bau-Bau,248,0
333517.66,2025-07-13 15:04:00,Kafe,Tangerang Selatan,366,0
249412.1,2025-01-30 12:14:00,Supermarket,Sibolga,491,0
202023.87,2026-01-17 01:43:00,Tagihan,Depok,446,0
171986.92,2025-08-01 23:15:00,Transportasi,Bontang,433,0
214200.97,2025-06-19 01:30:00,Toko Online,Tangerang Selatan,44,0
315514.43,2025-05-01 03:10:00,Transportasi,Pematangsiantar,198,0
763045.51,2025-07-06 20:43:00,Toko Online,Sungai Penuh,139,0
50037.13,2025-06-04 20:51:00,Transportasi,Pangkalpinang,81,0
263021.11,2025-05-20 11:20:00,Kafe,Sabang,479,0
59832.85,2025-09-06 00:29:00,Supermarket,Tanjungbalai,24,0
131460.9,2025-03-23 21:07:00,Transportasi,Kota Administrasi Jakarta Selatan,400,0
179025.19,2025-11-26 17:08:00,Toko Online,Jambi,361,0
271352.28,2025-12-03 17:40:00,Toko Online,Probolinggo,339,0
185016.78,2025-06-02 11:23:00,Transportasi,Kota Administrasi Jakarta Pusat,343,0
623265.49,2025-04-19 07:41:00,Toko Online,Sawahlunto,290,0
276781.0,2025-03-24 11:12:00,Restoran,Sukabumi,265,0
168012.17,2025-05-24 06:52:00,Transportasi,Padang,368,0
239727.36,2025-09-03 03:59:00,Transportasi,Tarakan,363,0
342919.87,2025-08-31 13:21:00,Restoran,Ternate,408,0
103550.7,2026-02-09 22:14:00,Toko Online,Depok,312,0
128935.5,2025-09-14 07:44:00,Toko Online,Kota Administrasi Jakarta Pusat,283,0
233681.84,2025-04-04 10:55:00,Tagihan,Manado,341,0
178337.72,2025-09-18 03:13:00,Kafe,Lubuklinggau,327,0
